Route,School_Clip,Person to Score,Teachear provides learning activity to most students - 1st Snapshot,Students are on task - 1st snapshot,Teachear provides learning activity to most students - 2nd Snapshot,Students are on task - 2nd snapshot,Teachear provides learning activity to most students - 3rd Snapshot,Students are on task - 3rd snapshot,1. Supportive Learning Environment,1.1 The teacher treats all students respectfully,1.2 The teacher uses positive language,1.3 The teacher responds to students needs,1.4 The teacher does not exhibit gender biasâ¦,2. Positive Behavioral Expectations,2.1 The teacher sets clear behavioral expectations,2.2 The teacher acknowledges positive student behavior,2.3 The teacher redirects misbehaviorâ¦,3. Lesson Facilitation,3.1 The teacher explicitly articulatesâ¦,3.2 The teacher's explanation of content is clear,3.3 The teacher makes connections in the lessonâ¦,3.4 The teacher models by enacting or thinking aloud,4. Checks for understanding,"""4.1 The teacher uses questions","promptsâ¦""",4.2 The teacher monitors most studentsâ¦,4.3 The teacher adjusts teaching to the level of students,5. Feedback,5.1 The teacher provides specific comments or promptsâ¦. Misunderstandings,5.2 The teacher provides specific comments or promptsâ¦. Successes,6. Critical Thinking,6.1 The teacher asks open-ended questions,6.2 The teacher provides thinking tasks,6.3 The students ask open-ended questions or performs thinking tasks,7. Autonomy,7.1 The teacher provides students with choices,7.2 The teacher provides students with opportunitiesâ¦.,7.3 The students volunteer to participate in the classroom,8. Perseverance,8.1 The teacher acknoledges students' efforts,8.2 The teacher has a positive attitude towards students' challenges,8.3 The teacher encourages goal-setting,9. Social & Collaborative Skills,9.1 The teacher promotes students' collaborationâ¦,9.2 The teacher promotes students' interpersonal skills,9.3 Students collaborate with one anotherâ¦.,Unnamed,Unnamed_1,Source Table,Identifier,Audio File 1,Audio File 2,Transcription 1,Transcription 2,Language,Context,Video Clip 1,Video Clip 2,Video Clip 3,Video Clip 4
,,,Teachear provides learning activity to most students - 1st Snapshot,Students are on task - 1st snapshot,Teachear provides learning activity to most students - 2nd Snapshot,Students are on task - 2nd snapshot,Teachear provides learning activity to most students - 3rd Snapshot,Students are on task - 3rd snapshot,1. Supportive Learning Environment,1.1 The teacher treats all students respectfully ,1.2 The teacher uses positive language,1.3 The teacher responds to students needs,1.4 The teacher does not exhibit gender biasâ¦,2. Positive Behavioral Expectations,2.1 The teacher sets clear behavioral expectations,2.2 The teacher acknowledges positive student behavior,2.3 The teacher redirects misbehaviorâ¦,3. Lesson Facilitation,3.1 The teacher explicitly articulatesâ¦,3.2 The teacher's explanation of content is clear,3.3 The teacher makes connections in the lessonâ¦,3.4 The teacher models by enacting or thinking aloud,4. Checks for understanding,"4.1 The teacher uses questions, promptsâ¦",4.2 The teacher monitors most studentsâ¦,4.3 The teacher adjusts teaching to the level of students,5. Feedback,5.1 The teacher provides specific comments or promptsâ¦. Misunderstandings,5.2 The teacher provides specific comments or promptsâ¦. Successes,6. Critical Thinking,6.1 The teacher asks open-ended questions,6.2 The teacher provides thinking tasks,6.3 The students ask open-ended questions or performs thinking tasks,7. Autonomy,7.1 The teacher provides students with choices,7.2 The teacher provides students with opportunitiesâ¦.,7.3 The students volunteer to participate in the classroom ,8. Perseverance,8.1 The teacher acknoledges students' efforts,8.2 The teacher has a positive attitude towards students' challenges,8.3 The teacher encourages goal-setting,9. Social & Collaborative Skills,9.1 The teacher promotes students' collaborationâ¦,9.2 The teacher promotes students' interpersonal skills,9.3 Students collaborate with one anotherâ¦.,,,,Peru,,,,,,,,,,,
18.0,1640838 Clip 2,Fatima,Y,M,Y,L,Y,H,4,H,H,,M,3,H,L,M,4,M,H,L,H,2,M,M,L,1,L,L,2,L,M,M,2,L,L,M,2,L,M,L,3,H,L,M,,Question: The teacher is giving out colored sheets to the groups. In a mixed group he did not give two pink leaves. He went to his desk to get sheets of other colors.Nothing was said. 27: 30min (Could we code it L? I coded M because I am not sure),,Peru,,,,,,,ASSIGNMENTS: sequential assignment slot 1: 1640838 - IE Manuel Scorsa San Martin .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 18/Video/1640838 - IE Manuel Scorsa San Martin .MTS,,,
18.0,1760396 Clip 1,Fatima,Y,H,NOT OBSERVED,NOT OBSERVED,Y,M,4,H,H,,M,4,H,M,H,3,M,M,H,L,3,H,,L,2,M,L,2,M,L,L,2,L,L,M,2,L,M,L,1,L,L,L,,Students and teacher left the classroom between 18' to 21',,Peru,,,,,,,ASSIGNMENTS: sequential assignment slot 1: 1760396 - IE 1325 San Martin .MP4,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 18/Video/1760396 - IE 1325 San Martin .MP4,,,
18.0,1760396 Clip 2,Fatima,Y,M,Y,M,Y,M,4,H,H,,M,3,H,L,H,3,H,M,H,L,3,M,,M,1,L,L,1,L,L,L,2,L,L,M,2,L,M,L,2,L,M,L,,,,Peru,,,,,,,ASSIGNMENTS: sequential assignment slot 1: 1760396 - IE 1325 San Martin .MP4,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 18/Video/1760396 - IE 1325 San Martin .MP4,,,
19.0,272930 Clip 1,Fatima,Y,L,Y,M,Y,L,4,H,H,H,M,3,H,L,M,3,M,H,M,L,1,L,,L,1,L,L,2,M,L,L,2,L,M,M,2,L,M,L,1,L,L,L,,Sound not good,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 272930-(2) IE 65002 Ucayali .MTS; assigned clip 4 (parentheses): 272930-(4) IE 65002 Ucayali .MTS | OTHER: no available slot for: 272930-(5) IE 65002 Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/Clip 1/272930-(1) IE  65002 Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/272930-(2) IE 65002 Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/272930-(3) IE 65002 Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/272930-(4) IE 65002 Ucayali .MTS
19.0,272930 Clip 2,Fatima,Y,M,Y,L,Y,L,4,H,M,,M,3,H,L,M,4,H,H,H,M,1,L,,L,1,L,L,1,L,L,L,2,L,L,M,2,L,M,L,1,L,L,L,,Sound not good,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 272930-(2) IE 65002 Ucayali .MTS; assigned clip 4 (parentheses): 272930-(4) IE 65002 Ucayali .MTS | OTHER: no available slot for: 272930-(5) IE 65002 Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/Clip 1/272930-(1) IE  65002 Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/272930-(2) IE 65002 Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/272930-(3) IE 65002 Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/272930-(4) IE 65002 Ucayali .MTS
19.0,340141 Clip 1,Fatima,Y,M,Y,M,Y,M,3,H,L,,M,4,H,L,H,2,M,L,L,L,2,M,M,L,1,L,L,1,L,L,L,2,L,M,M,2,L,M,L,3,H,L,M,,Sound not good,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 340141-(2) IE 64306 Loreto .MTS; assigned clip 1 (parentheses): 340141-(1) IE  64306 Loreto .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/Clip 1/340141-(1) IE  64306 Loreto .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/340141-(2) IE 64306 Loreto .MTS,,
19.0,340141 Clip 2,Fatima,Y,L,Y,M,Y,M,4,H,M,,M,4,H,L,H,3,H,L,L,M,2,M,M,L,1,L,L,1,L,L,L,3,L,H,M,2,L,M,L,3,H,L,M,,Sound not good,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 340141-(2) IE 64306 Loreto .MTS; assigned clip 1 (parentheses): 340141-(1) IE  64306 Loreto .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/Clip 1/340141-(1) IE  64306 Loreto .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/340141-(2) IE 64306 Loreto .MTS,,
19.0,512160 Clip 1,Fatima,Y,M,Y,H,Y,M,4,H,M,,M,4,H,L,H,3,M,H,L,H,2,M,M,L,1,L,L,2,L,M,M,3,H,H,L,2,L,M,L,1,L,L,L,,Multigrade and biligual class,,Peru,,,,,,,ASSIGNMENTS: assigned clip 4 (parentheses): 512160-(4) IE 64592-B Ucayali .MTS; assigned clip 3 (parentheses): 512160-(3) IE 64592-B Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/Clip 1/512160-(1) IE 64592-B Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/512160-(2) IE 64592-B Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/512160-(3) IE 64592-B Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/512160-(4) IE 64592-B Ucayali .MTS
19.0,512160 Clip 2,Fatima,N,,Y,H,Y,M,4,H,M,,M,4,H,L,H,3,M,H,L,L,1,L,,L,1,L,L,2,L,L,L,3,L,H,M,2,L,M,L,2,M,L,L,,Multigrade and biligual class,,Peru,,,,,,,ASSIGNMENTS: assigned clip 4 (parentheses): 512160-(4) IE 64592-B Ucayali .MTS; assigned clip 3 (parentheses): 512160-(3) IE 64592-B Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/Clip 1/512160-(1) IE 64592-B Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/512160-(2) IE 64592-B Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/512160-(3) IE 64592-B Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/512160-(4) IE 64592-B Ucayali .MTS
19.0,715367 Clip 1,Fatima,Y,H,Y,H,Y,H,3,M,M,,M,4,H,L,H,3,M,L,H,L,3,L,H,L,3,H,L,2,L,M,M,2,M,L,L,2,L,M,L,4,H,M,M,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 715367-(2) IE 64846 Ucayali .MTS; assigned clip 3 (parentheses): 715367-(3) IE 64846 Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/Clip 1/715367-(1) IE  64846 Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/715367-(2) IE 64846 Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/715367-(3) IE 64846 Ucayali .MTS,
19.0,715367 Clip 2,Fatima,Y,M,Y,H,Y,H,4,H,M,H,M,4,H,L,H,2,M,L,L,L,3,L,H,L,3,M,M,2,L,M,M,1,L,L,L,2,L,M,L,4,H,M,H,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 715367-(2) IE 64846 Ucayali .MTS; assigned clip 3 (parentheses): 715367-(3) IE 64846 Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/Clip 1/715367-(1) IE  64846 Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/715367-(2) IE 64846 Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/715367-(3) IE 64846 Ucayali .MTS,
19.0,746602 Clip 1,Fatima,Y,M,Y,L,Y,H,4,M,M,H,M,4,H,L,H,2,M,M,L,L,3,L,H,L,3,H,L,2,L,M,M,2,L,M,L,2,L,M,L,4,H,L,H,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 3 (parentheses): 746602-(3) IE 61167 Loreto .MTS; assigned clip 4 (parentheses): 746602-(4) IE 61167 Loreto .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/Clip 1/746602-(1) 61167 Loreto .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/746602-(2) IE 61167 Loreto .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/746602-(3) IE 61167 Loreto .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/746602-(4) IE 61167 Loreto .MTS
19.0,746602 Clip 2,Fatima,Y,M,Y,M,Y,L,4,H,M,H,M,4,H,L,H,2,M,L,L,L,3,L,H,L,2,M,L,2,L,M,M,2,L,M,L,2,L,M,L,4,H,L,H,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 3 (parentheses): 746602-(3) IE 61167 Loreto .MTS; assigned clip 4 (parentheses): 746602-(4) IE 61167 Loreto .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/Clip 1/746602-(1) 61167 Loreto .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/746602-(2) IE 61167 Loreto .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/746602-(3) IE 61167 Loreto .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/746602-(4) IE 61167 Loreto .MTS
19.0,838565 Clip 1,Fatima,Y,M,Y,M,Y,H,4,H,H,H,M,2,M,L,M,4,M,H,L,H,3,H,L,L,2,M,L,2,L,M,M,3,L,H,M,2,L,M,L,1,L,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 3 (parentheses): 838565-(3) IE 64251-B Loreto .MTS; assigned clip 2 (parentheses): 838565-(2) IE 64251-B Loreto .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/Clip 1/838565-(1) IE  64251-B Loreto .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/838565-(2) IE 64251-B Loreto .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/838565-(3) IE 64251-B Loreto .MTS,
19.0,838565 Clip 2,Fatima,Y,M,Y,M,Y,L,3,M,M,M,M,2,M,L,M,3,H,H,L,L,3,M,M,M,2,M,L,2,L,M,M,1,L,L,L,2,L,M,L,1,L,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 3 (parentheses): 838565-(3) IE 64251-B Loreto .MTS; assigned clip 2 (parentheses): 838565-(2) IE 64251-B Loreto .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/Clip 1/838565-(1) IE  64251-B Loreto .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/838565-(2) IE 64251-B Loreto .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 19/Video/838565-(3) IE 64251-B Loreto .MTS,
20.0,208751 Clip 1,Fatima,Y,M,Y,H,Y,H,5,H,H,,,3,H,L,H,3,M,H,L,M,4,M,H,H,2,M,L,4,L,H,H,4,M,M,H,3,H,H,L,3,H,L,H,,Just girls,,Peru,,,,,,,ASSIGNMENTS: sequential assignment slot 1: 208751_ IE 4003 MAZZARELLO-2 .MTS; sequential assignment slot 2: 208751_ IE 4003 MAZZARELLO.MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 20/Video/208751_ IE 4003 MAZZARELLO-2 .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 20/Video/Clip 1/208751_ IE 4003 MAZZARELLO.MTS,,
20.0,208751 Clip 2,Fatima,Y,M,Y,H,Y,M,5,H,H,,,5,H,H,H,3,H,H,L,M,4,M,H,H,2,M,L,3,L,H,H,5,H,H,H,3,H,M,L,4,H,M,H,,Just girls,,Peru,,,,,,,ASSIGNMENTS: sequential assignment slot 1: 208751_ IE 4003 MAZZARELLO-2 .MTS; sequential assignment slot 2: 208751_ IE 4003 MAZZARELLO.MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 20/Video/208751_ IE 4003 MAZZARELLO-2 .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 20/Video/Clip 1/208751_ IE 4003 MAZZARELLO.MTS,,
11.0,1164664 Clip 1,Marta,Y,H,N,,Y,H,5,H,H,H,M,5,H,H,H,5,H,H,M,H,4,H,H,L,5,H,H,5,H,H,H,4,L,H,H,4,H,H,L,1,L,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 3 (parentheses): 1164664-(3) IE Cesar Abraham V. M. La Libertad .MTS; assigned clip 2 (parentheses): 1164664-(2) IE Cesar Abraham V. M. La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/1164664-(1) IE Cesar Abraham V. M. La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/1164664-(2) IE Cesar Abraham V. M. La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/1164664-(3) IE Cesar Abraham V. M. La Libertad .MTS,
11.0,1164664 Clip 2,Marta,Y,H,Y,H,Y,H,4,H,H,H,M,5,H,H,H,5,H,H,M,H,5,H,H,H,5,H,H,5,H,H,H,4,L,H,H,4,H,H,L,5,H,H,H,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 3 (parentheses): 1164664-(3) IE Cesar Abraham V. M. La Libertad .MTS; assigned clip 2 (parentheses): 1164664-(2) IE Cesar Abraham V. M. La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/1164664-(1) IE Cesar Abraham V. M. La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/1164664-(2) IE Cesar Abraham V. M. La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/1164664-(3) IE Cesar Abraham V. M. La Libertad .MTS,
11.0,1166503 Clip 1,Marta,Y,M,Y,H,Y,M,3,H,M,M,M,4,H,L,H,4,H,H,H,M,4,H,H,L,4,H,M,5,H,H,H,3,L,M,H,3,L,M,H,1,L,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 3 (parentheses): 1166503-(3) IE 82052 La Libertad .MTS; assigned clip 2 (parentheses): 1166503-(2) IE 82052 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/1166503-(1) IE 82052 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/1166503-(2) IE 82052 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/1166503-(3) IE 82052 La Libertad .MTS,
11.0,1166503 Clip 2,Marta,Y,H,Y,H,Y,M,3,H,M,M,M,3,M,L,H,4,H,M,H,M,3,M,H,L,4,M,M,5,H,H,H,4,H,M,H,3,L,M,H,5,H,H,H,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 3 (parentheses): 1166503-(3) IE 82052 La Libertad .MTS; assigned clip 2 (parentheses): 1166503-(2) IE 82052 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/1166503-(1) IE 82052 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/1166503-(2) IE 82052 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/1166503-(3) IE 82052 La Libertad .MTS,
11.0,758128 Clip 1,Marta,N,,Y,H,Y,H,3,H,M,M,M,2,M,L,M,3,H,H,L,L,3,M,M,L,3,L,M,3,H,M,L,3,L,L,H,2,L,M,L,1,L,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 758128-(2) IE Tupac Amaru La Libertad .MTS; assigned clip 3 (parentheses): 758128-(3) IE Tupac Amaru La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/758128-(1) IE Tupac Amaru La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/758128-(2) IE Tupac Amaru La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/758128-(3) IE Tupac Amaru La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/758128-(4) IE Tupac Amaru La Libertad .MTS
11.0,758128 Clip 2,Marta,Y,M,Y,M,Y,H,3,H,M,L,M,3,H,L,M,3,H,H,M,L,4,H,H,M,3,M,M,3,M,M,M,4,L,H,H,2,L,M,L,1,L,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 758128-(2) IE Tupac Amaru La Libertad .MTS; assigned clip 3 (parentheses): 758128-(3) IE Tupac Amaru La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/758128-(1) IE Tupac Amaru La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/758128-(2) IE Tupac Amaru La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/758128-(3) IE Tupac Amaru La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/758128-(4) IE Tupac Amaru La Libertad .MTS
12.0,13377878 Clip 1,Marta,Y,M,Y,H,Y,H,4,H,M,,,3,M,L,H,3,H,H,L,L,5,H,H,H,3,H,L,4,M,H,M,2,L,M,L,2,M,M,L,1,L,L,L,,,,Peru,,,,,,,,,,,
12.0,13377878 Clip 2,Marta,Y,H,Y,H,Y,H,5,H,H,H,,3,L,L,H,3,H,H,L,L,5,H,H,H,2,M,L,3,L,H,M,1,L,L,L,2,M,M,L,1,L,L,L,,,,Peru,,,,,,,,,,,
12.0,263442 Clip 1,Marta,Y,H,Y,H,Y,M,5,H,H,,M,4,M,M,H,4,H,H,L,H,4,H,H,M,2,M,L,5,H,H,H,2,L,M,L,3,H,M,L,5,H,H,H,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 263442-(2) IE16011 Cajamaraca .MTS; assigned clip 1 (parentheses): 263442-(1) IE16011 Cajamarca .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 12/Video/Clip 1/263442-(1) IE16011 Cajamarca .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 12/Video/263442-(2) IE16011 Cajamaraca .MTS,,
12.0,263442 Clip 2,Marta,Y,H,Y,H,Y,L,5,H,H,H,M,3,M,L,H,5,H,H,H,H,4,H,M,H,5,H,H,5,H,H,H,3,L,H,H,4,H,H,M,5,H,H,H,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 263442-(2) IE16011 Cajamaraca .MTS; assigned clip 1 (parentheses): 263442-(1) IE16011 Cajamarca .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 12/Video/Clip 1/263442-(1) IE16011 Cajamarca .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 12/Video/263442-(2) IE16011 Cajamaraca .MTS,,
